Symbol	Homologue
SLC27A2	True
SLC27A3	True
SLC27A4	True
SLC27A5	True
SLC27A6	True
SLC28A1	True
SLC28A2	True
SLC28A3	True
SLC29A1	True
SLC29A2	True
SLC29A3	True
SLC29A4	True
SLC2A1	True
SLC2A10	True
SLC2A11	True
SLC2A12	True
SLC2A13	True
SLC2A14	True
SLC2A2	True
SLC2A3	True
SLC2A4	True
SLC2A4RG	True
SLC2A5	True
SLC2A6	True
SLC2A7	True
SLC2A8	True
SLC2A9	True
SLC30A1	True
SLC30A10	True
SLC30A2	True
SLC30A3	True
SLC30A4	True
SLC30A5	True
SLC30A6	True
SLC30A7	True
SLC30A8	True
SLC30A9	True
SLC31A1	True
SLC31A2	True
SLC32A1	True
SLC33A1	True
SLC34A1	True
SLC34A2	True
SLC34A3	True
SLC35A1	True
SLC35A2	True
SLC35A3	True
SLC35A4	True
SLC35A5	True
SLC35B1	True
SLC35B2	True
SLC35B3	True
SLC35B4	True
SLC35C1	True
SLC35C2	True
SLC35D1	True
SLC35D2	True
SLC35D3	True
SLC35E1	True
SLC35E2	True
SLC35E2B	True
SLC35E3	True
SLC35E4	True
SLC35F1	True
SLC35F2	True
SLC35F3	True
SLC35F4	True
SLC35F5	True
SLC35F6	False
SLC35G1	True
SLC35G2	True
SLC35G5	True
SLC35G6	False
SLC36A1	True
SLC36A2	True
SLC36A3	True
SLC36A4	True
SLC37A1	True
SLC37A2	True
SLC37A3	True
SLC37A4	True
SLC38A1	True
SLC38A10	True
SLC38A11	True
SLC38A2	True
SLC38A3	True
SLC38A4	True
SLC38A5	True
SLC38A6	True
SLC38A7	True
SLC38A8	True
SLC38A9	True
SLC39A1	True
SLC39A10	True
SLC39A11	True
SLC39A12	True
SLC39A13	True
SLC39A14	True
SLC39A2	True
SLC39A3	True
SLC39A4	True
SLC39A5	True
SLC39A6	True
SLC39A7	True
SLC39A8	True
SLC39A9	True
SLC3A1	True
SLC3A2	True
SLC40A1	True
SLC41A1	True
SLC41A2	True
SLC41A3	True
SLC43A1	True
SLC43A2	True
SLC43A3	True
SLC44A1	True
SLC44A2	True
SLC44A3	True
SLC44A4	True
SLC44A5	True
SLC45A1	True
SLC45A2	True
SLC45A3	True
SLC45A4	True
SLC46A1	True
SLC46A2	True
SLC46A3	True
SLC47A1	True
SLC47A2	True
SLC48A1	True
SLC4A1	True
SLC4A10	True
SLC4A11	True
SLC4A1AP	True
SLC4A2	True
SLC4A3	True
SLC4A4	True
SLC4A5	True
SLC4A7	True
SLC4A8	True
SLC4A9	True
SLC50A1	True
SLC51A	True
SLC51B	True
SLC52A1	True
SLC52A2	False
SLC52A3	True
SLC5A1	True
SLC5A10	True
SLC5A11	True
SLC5A12	True
SLC5A2	True
SLC5A3	True
SLC5A4	True
SLC5A5	True
SLC5A6	True
SLC5A7	True
SLC5A8	True
SLC5A9	True
SLC6A1	True
SLC6A11	True
SLC6A12	True
SLC6A13	True
SLC6A14	True
SLC6A15	True
SLC6A16	True
SLC6A17	True
SLC6A18	True
SLC6A19	True
SLC6A2	True
SLC6A20	True
SLC6A3	True
SLC6A4	True
SLC6A5	True
SLC6A6	True
SLC6A7	True
SLC6A8	True
SLC6A9	True
SLC7A1	True
SLC7A10	True
SLC7A11	True
SLC7A13	True
SLC7A14	True
SLC7A2	True
SLC7A3	True
SLC7A4	True
SLC7A5	True
SLC7A6	True
SLC7A6OS	True
SLC7A7	True
SLC7A8	True
SLC7A9	True
SLC8A1	True
SLC8A2	True
SLC8A3	True
SLC8B1	True
SLC9A1	True
SLC9A2	True
SLC9A3	True
SLC9A3R1	True
SLC9A3R2	True
SLC9A4	True
SLC9A5	True
SLC9A6	True
SLC9A7	True
SLC9A8	True
SLC9A9	True
SLC9B1	True
SLC9B2	True
SLC9C1	True
SLC9C2	True
SLCO1A2	True
SLCO1B1	True
SLCO1B3	True
SLCO1B7	True
SLCO1C1	True
SLCO2A1	True
SLCO2B1	True
SLCO3A1	True
SLCO4A1	True
SLCO4C1	True
SLCO5A1	True
SLCO6A1	True
SLFN11	True
SLFN12	True
SLFN12L	True
SLFN13	True
SLFN14	True
SLFN5	True
SLFNL1	True
SLIRP	True
SLIT1	True
SLIT2	True
SLIT3	True
SLITRK1	True
SLITRK2	True
SLITRK3	True
SLITRK4	True
SLITRK5	True
SLITRK6	True
SLK	True
SLMAP	True
SLMO1	True
SLMO2	True
SLPI	True
SLTM	True
SLU7	True
SLURP1	True
SLX1A	True
SLX1B	True
SLX4	True
SLX4IP	True
SMAD1	True
SMAD2	True
SMAD3	True
SMAD4	True
SMAD5	True
SMAD6	True
SMAD7	True
SMAD9	True
SMAGP	True
SMAP1	True
SMAP2	True
SMARCA1	True
SMARCA2	True
SMARCA4	True
SMARCA5	True
SMARCAD1	True
SMARCAL1	True
SMARCB1	True
SMARCC1	True
SMARCC2	True
SMARCD1	True
SMARCD2	True
SMARCD3	True
SMARCE1	True
SMC1A	True
SMC1B	True
SMC2	True
SMC3	True
SMC4	True
SMC5	True
SMC6	True
SMCHD1	True
SMCO2	True
SMCO3	True
SMCO4	True
SMCP	True
SMCR8	True
SMCR9	True
SMDT1	True
SMEK1	True
SMEK2	True
SMG1	True
SMG5	True
SMG6	True
SMG7	True
SMG8	True
SMG9	True
SMIM1	True
SMIM10	True
SMIM11	True
SMIM12	True
SMIM13	True
SMIM14	True
SMIM15	True
SMIM17	True
SMIM18	True
SMIM19	True
SMIM2	True
SMIM20	True
SMIM21	True
SMIM22	False
SMIM23	True
SMIM24	False
SMIM3	True
SMIM4	True
SMIM5	True
SMIM6	False
SMIM7	True
SMIM8	True
SMIM9	True
SMKR1	False
SMLR1	True
SMN1	True
SMN2	False
SMNDC1	True
SMO	True
SMOC1	True
SMOC2	True
SMOX	True
SMPD1	True
SMPD2	True
SMPD3	True
SMPD4	True
SMPD5	True
SMPDL3A	True
SMPDL3B	True
SMPX	True
SMS	True
SMTN	True
SMTNL1	True
SMTNL2	True
SMU1	True
SMUG1	True
SMURF1	True
SMURF2	True
SMYD1	True
SMYD2	True
SMYD3	True
SMYD4	True
SMYD5	True
SNAI1	True
SNAI2	True
SNAI3	True
SNAP23	True
SNAP25	True
SNAP29	True
SNAP47	True
SNAP91	True
SNAPC1	True
SNAPC2	True
SNAPC3	True
SNAPC4	True
SNAPC5	True
SNAPIN	True
SNCA	True
SNCAIP	True
SNCB	True
SNCG	True
SND1	True
SNED1	True
SNF8	True
SNIP1	True
SNN	True
SNPH	True
SNRK	True
SNRNP200	True
SNRNP25	True
SNRNP27	True
SNRNP35	True
SNRNP40	True
SNRNP48	True
SNRNP70	True
SNRPA	True
SNRPA1	True
SNRPB	True
SNRPB2	True
SNRPC	True
SNRPD1	True
SNRPD2	True
SNRPD3	True
SNRPE	True
SNRPF	True
SNRPG	True
SNRPN	True
SNTA1	True
SNTB1	True
SNTB2	True
SNTG1	True
SNTG2	True
SNTN	True
SNUPN	True
SNURF	True
SNW1	True
SNX1	True
SNX10	True
SNX11	True
SNX12	True
SNX13	True
SNX14	True
SNX15	True
SNX16	True
SNX17	True
SNX18	True
SNX19	True
SNX2	True
SNX20	True
SNX21	True
SNX22	True
SNX24	True
SNX25	True
SNX27	True
SNX29	True
SNX3	True
SNX30	True
SNX31	True
SNX32	True
SNX33	True
SNX4	True
SNX5	True
SNX6	True
SNX7	True
SNX8	True
SNX9	True
SOAT1	True
SOAT2	True
SOBP	True
SOCS1	True
SOCS2	True
SOCS3	True
SOCS4	True
SOCS5	True
SOCS6	True
SOCS7	True
SOD1	True
SOD2	True
SOD3	True
SOGA1	True
SOGA3	True
SOHLH1	True
SON	True
SORBS1	True
SORBS2	True
SORBS3	True
SORCS1	True
SORCS2	True
SORCS3	True
SORD	True
SORL1	True
SORT1	True
SOS1	True
SOS2	True
SOST	True
SOSTDC1	True
SOWAHA	True
SOWAHB	True
SOWAHC	True
SOWAHD	True
SOX1	True
SOX10	True
SOX11	True
SOX12	True
SOX13	True
SOX14	True
SOX15	True
SOX17	True
SOX18	True
SOX2	True
SOX21	True
SOX3	True
SOX30	True
SOX4	True
SOX5	True
SOX6	True
SOX7	True
SOX8	True
SOX9	True
SP1	True
SP100	True
SP110	True
SP140	True
SP140L	True
SP2	True
SP3	True
SP4	True
SP5	True
SP6	True
SP7	True
SP8	True
SP9	True
SPA17	True
SPACA1	True
SPACA3	True
SPACA4	True
SPACA5	True
SPACA5B	True
SPACA7	True
SPAG1	True
SPAG11B	True
SPAG16	True
SPAG17	True
SPAG4	True
SPAG5	True
SPAG6	True
SPAG7	True
SPAG8	True
SPAG9	True
SPAM1	True
SPANXA1	False
SPANXA2	False
SPANXB1	False
SPANXC	False
SPANXD	False
SPANXN2	True
SPANXN3	True
SPANXN4	False
SPANXN5	True
SPARC	True
SPARCL1	True
SPAST	True
SPATA1	True
SPATA12	True
SPATA13	True
SPATA16	True
SPATA17	True
SPATA18	True
SPATA19	True
SPATA2	True
SPATA20	True
SPATA21	True
SPATA22	True
SPATA24	True
SPATA25	True
SPATA2L	True
SPATA3	True
SPATA31A1	False
SPATA31A3	True
SPATA31A5	False
SPATA31A6	False
SPATA31A7	False
SPATA31C2	False
SPATA31D1	True
SPATA31D3	False
SPATA31D4	False
SPATA31E1	True
SPATA32	True
SPATA33	True
SPATA4	True
SPATA45	True
SPATA5	True
SPATA5L1	True
SPATA6	True
SPATA6L	True
SPATA7	True
SPATA8	True
SPATA9	True
SPATC1	True
SPATC1L	True
SPATS1	True
SPATS2	True
SPATS2L	True
SPC24	True
SPC25	True
SPCS1	True
SPCS2	True
SPCS3	True
SPDEF	True
SPDL1	True
SPDYA	True
SPDYC	True
SPDYE1	False
SPDYE2	False
SPDYE2B	False
SPDYE4	True
SPDYE5	True
SPDYE6	True
SPECC1	True
SPECC1L	True
SPEF1	True
SPEF2	True
SPEG	True
SPEM1	True
SPEN	True
SPERT	True
SPESP1	True
SPG11	True
SPG20	True
SPG21	True
SPG7	True
SPHAR	True
SPHK1	True
SPHK2	True
SPHKAP	True
SPI1	True
SPIB	True
SPIC	True
SPICE1	True
SPIDR	True
SPIN1	True
SPIN2A	True
SPIN2B	True
SPIN3	True
SPIN4	True
SPINK1	True
SPINK13	True
SPINK14	True
SPINK2	True
SPINK4	True
SPINK5	True
SPINK6	True
SPINK7	True
SPINK8	True
SPINK9	True
SPINT1	True
SPINT2	True
SPINT3	True
SPINT4	True
SPIRE1	True
SPIRE2	True
SPN	True
SPNS1	True
SPNS2	True
SPNS3	True
SPO11	True
SPOCD1	True
SPOCK1	True
SPOCK2	True
SPOCK3	True
SPON1	True
SPON2	True
SPOP	True
SPOPL	True
SPP1	True
SPP2	True
SPPL2A	True
SPPL2B	True
SPPL2C	True
SPPL3	True
SPR	True
SPRED1	True
SPRED2	True
SPRED3	True
SPRN	True
SPRR1A	True
SPRR1B	True
SPRR2A	True
SPRR3	True
SPRTN	True
SPRY1	True
SPRY2	True
SPRY3	True
SPRY4	True
SPRYD3	True
SPRYD4	True
SPRYD7	True
SPSB1	True
SPSB2	True
SPSB3	True
SPSB4	True
SPTA1	True
SPTAN1	True
SPTB	True
SPTBN1	True
SPTBN2	True
SPTBN4	True
SPTBN5	True
SPTLC1	True
SPTLC2	True
SPTLC3	True
SPTSSA	True
SPTSSB	True
SPTY2D1	True
SPZ1	True
SQLE	True
SQRDL	True
SQSTM1	True
SRA1	True
SRBD1	True
SRC	True
SRCAP	True
SRCIN1	True
SRCRB4D	True
SRD5A1	True
SRD5A2	True
SRD5A3	True
SREBF1	True
SREBF2	True
SREK1	True
SREK1IP1	True
SRF	True
SRFBP1	True
SRGAP1	True
SRGAP2	True
SRGAP3	True
SRGN	True
SRI	True
SRL	True
SRM	True
SRMS	True
SRP14	True
SRP19	True
SRP54	True
SRP68	True
SRP72	True
SRP9	True
SRPK1	True
SRPK2	True
SRPK3	True
SRPR	True
SRPRB	True
SRPX	True
SRPX2	True
SRR	True
SRRD	True
SRRM1	True
SRRM2	True
SRRM3	True
SRRM4	True
SRRM5	True
SRRT	True
SRSF1	True
SRSF10	True
SRSF11	True
SRSF12	True
SRSF2	True
SRSF3	True
SRSF4	True
SRSF5	True
SRSF6	True
SRSF7	True
SRSF8	True
SRSF9	True
SRXN1	True
SRY	True
SS18	True
SS18L1	True
SS18L2	True
SSB	True
SSBP1	True
SSBP2	True
SSBP3	True
SSBP4	True
SSC5D	True
SSFA2	True
SSH1	True
SSH2	True
SSH3	True
SSMEM1	True
SSNA1	True
SSPN	True
SSPO	True
SSR1	True
SSR2	True
SSR3	True
SSR4	True
SSRP1	True
SSSCA1	True
SST	True
SSTR1	True
SSTR2	True
SSTR3	True
SSTR4	True
SSTR5	True
SSU72	True
SSUH2	True
SSX1	False
SSX2	True
SSX2B	False
SSX2IP	True
SSX3	True
SSX4	False
SSX4B	False
SSX5	True
ST13	True
ST14	True
ST18	True
ST20	True
ST3GAL1	True
ST3GAL2	True
ST3GAL3	True
ST3GAL4	True
ST3GAL5	True
ST3GAL6	True
ST5	True
ST6GAL1	True
ST6GAL2	True
ST6GALNAC1	True
ST6GALNAC2	True
ST6GALNAC3	True
ST6GALNAC4	True
ST6GALNAC5	True
ST6GALNAC6	True
ST7	True
ST7L	True
ST8SIA1	True
ST8SIA2	True
ST8SIA3	True
ST8SIA4	True
ST8SIA5	True
ST8SIA6	True
STAB1	True
STAB2	True
STAC	True
STAC2	True
STAC3	True
STAG1	True
STAG2	True
STAG3	True
STAM	True
STAM2	True
STAMBP	True
STAMBPL1	True
STAP1	True
STAP2	True
STAR	True
STARD10	True
STARD13	True
STARD3	True
STARD3NL	True
STARD4	True
STARD5	True
STARD6	True
STARD7	True
STARD8	True
STARD9	True
STAT1	True
STAT2	True
STAT3	True
STAT4	True
STAT5A	True
STAT5B	True
STAT6	True
STATH	True
STAU1	True
STAU2	True
STBD1	True
STC1	True
STC2	True
STEAP1	True
STEAP1B	True
STEAP2	True
STEAP3	True
STEAP4	True
STH	True
STIL	True
STIM1	True
STIM2	True
STIP1	True
STK10	True
STK11	True
STK11IP	True
STK16	True
STK17A	True
STK17B	True
STK19	True
STK24	True
STK25	True
STK3	True
STK31	True
STK32A	True
STK32B	True
STK32C	True
STK33	True
STK35	True
STK36	True
STK38	True
STK38L	True
STK39	True
STK4	True
STK40	True
STMN1	True
STMN2	True
STMN3	True
STMN4	True
STMND1	True
STOM	True
STOML1	True
STOML2	True
STOML3	True
STON1	True
STON1-GTF2A1L	True
STON2	True
STOX1	True
STOX2	True
STPG1	True
STPG2	True
STRA13	True
STRA6	True
STRA8	True
STRADA	True
STRADB	True
STRAP	True
STRBP	True
STRC	True
STRIP1	True
STRIP2	True
STRN	True
STRN3	True
STRN4	True
STS	True
STT3A	True
STT3B	True
STUB1	True
STX10	True
STX11	True
STX12	True
STX16	True
STX17	True
STX18	True
STX19	True
STX1A	True
STX1B	True
STX2	True
STX3	True
STX4	True
STX5	True
STX6	True
STX7	True
STX8	True
STXBP1	True
STXBP2	True
STXBP3	True
STXBP4	True
STXBP5	True
STXBP5L	True
STXBP6	True
STYK1	True
STYX	True
STYXL1	True
SUB1	True
SUCLA2	True
SUCLG1	True
SUCLG2	True
SUCNR1	True
SUCO	True
SUDS3	True
SUFU	True
SUGCT	False
SUGP1	True
SUGP2	True
SUGT1	True
SULF1	True
SULF2	True
SULT1A1	True
SULT1A2	True
SULT1A3	True
SULT1A4	True
SULT1B1	True
SULT1C2	True
SULT1C3	True
SULT1C4	True
SULT1E1	True
SULT2A1	True
SULT2B1	True
SULT4A1	True
SULT6B1	True
SUMF1	True
SUMF2	True
SUMO1	True
SUMO2	True
SUMO3	True
SUMO4	True
SUN1	True
SUN2	True
SUN3	True
SUN5	True
SUOX	True
SUPT16H	True
SUPT20H	True
SUPT20HL2	False
SUPT3H	True
SUPT4H1	True
SUPT5H	True
SUPT6H	True
SUPT7L	True
SUPV3L1	True
SURF1	True
SURF2	True
SURF4	True
SURF6	True
SUSD1	True
SUSD2	True
SUSD3	True
SUSD4	True
SUSD5	True
SUV39H1	True
SUV39H2	True
SUV420H1	True
SUV420H2	True
SUZ12	True
SV2A	True
SV2B	True
SV2C	True
SVEP1	True
SVIL	True
SVIP	True
SVOP	True
SVOPL	True
SWAP70	True
SWI5	True
SWSAP1	True
SWT1	True
SYAP1	True
SYBU	True
SYCE1	True
SYCE1L	True
SYCE2	True
SYCE3	True
SYCN	True
SYCP1	True
SYCP2	True
SYCP2L	True
SYCP3	True
SYDE1	True
SYDE2	True
SYF2	True
SYK	True
SYMPK	True
SYN1	True
SYN2	True
SYN3	True
SYNC	True
SYNCRIP	True
SYNDIG1	True
SYNDIG1L	True
SYNE1	True
SYNE2	True
SYNE3	True
SYNE4	True
SYNGAP1	True
SYNGR1	True
SYNGR2	True
SYNGR3	True
SYNGR4	True
SYNJ1	True
SYNJ2	True
SYNJ2BP	True
SYNM	True
SYNPO	True
SYNPO2	True
SYNPO2L	True
SYNPR	True
SYNRG	True
SYP	True
SYPL1	True
SYPL2	True
SYS1	True
SYT1	True
SYT10	True
SYT11	True
SYT12	True
SYT13	True
SYT14	True
SYT15	True
SYT16	True
SYT17	True
SYT2	True
SYT3	True
SYT4	True
SYT5	True
SYT6	True
SYT7	True
SYT8	True
SYT9	True
SYTL1	True
SYTL2	True
SYTL3	True
SYTL4	True
SYTL5	True
SYVN1	True
SZRD1	True
SZT2	True
T	True
TAAR1	True
TAAR2	True
TAAR5	True
TAAR6	True
TAAR8	True
TAAR9	True
TAB1	True
TAB2	True
TAB3	True
TAC1	True
TAC3	True
TAC4	True
TACC1	True
TACC2	True
TACC3	True
TACO1	True
TACR1	True
TACR2	True
TACR3	True
TACSTD2	True
TADA1	True
TADA2A	True
TADA2B	True
TADA3	True
TAF1	True
TAF10	True
TAF11	True
TAF12	True
TAF13	True
TAF15	True
TAF1A	True
TAF1B	True
TAF1C	True
TAF1D	True
TAF1L	True
TAF2	True
TAF3	True
TAF4	True
TAF4B	True
TAF5	True
TAF5L	True
TAF6	True
TAF6L	True
TAF7	True
TAF7L	True
TAF8	True
TAF9	True
TAF9B	True
TAGAP	True
TAGLN	True
TAGLN2	True
TAGLN3	True
TAL1	True
TAL2	True
TALDO1	True
TAMM41	True
TANC1	True
TANC2	True
TANGO2	True
TANGO6	True
TANK	True
TAOK1	True
TAOK2	True
TAOK3	True
TAP1	True
TAP2	True
TAPBP	True
TAPBPL	True
TAPT1	True
TARBP1	True
TARBP2	True
TARDBP	True
TARM1	True
TARP	True
TARS	True
TARS2	True
TARSL2	True
TAS1R1	True
TAS1R2	True
TAS1R3	True
TAS2R1	True
TAS2R10	True
TAS2R13	True
TAS2R14	True
TAS2R16	True
TAS2R19	True
TAS2R20	True
TAS2R3	True
TAS2R30	True
TAS2R31	True
TAS2R38	True
TAS2R39	True
TAS2R4	True
TAS2R40	True
TAS2R41	True
TAS2R42	True
TAS2R43	True
TAS2R46	True
TAS2R5	True
TAS2R50	True
TAS2R60	True
TAS2R7	True
TAS2R8	True
TAS2R9	True
TASP1	True
TAT	True
TATDN1	True
TATDN2	True
TATDN3	True
TAX1BP1	True
TAX1BP3	True
TAZ	True
TBATA	True
TBC1D1	True
TBC1D10A	True
TBC1D10B	True
TBC1D10C	True
TBC1D12	True
TBC1D13	True
TBC1D14	True
TBC1D15	True
TBC1D16	True
TBC1D17	True
TBC1D19	True
TBC1D2	True
TBC1D20	True
TBC1D21	True
TBC1D22A	True
TBC1D22B	True
TBC1D23	True
TBC1D24	True
TBC1D25	True
TBC1D26	True
TBC1D29	False
TBC1D2B	True
TBC1D3	False
TBC1D30	True
TBC1D31	True
TBC1D32	True
TBC1D3B	True
TBC1D3C	False
TBC1D3F	False
TBC1D3H	False
TBC1D4	True
TBC1D5	True
TBC1D7	True
TBC1D8	True
TBC1D8B	True
TBC1D9	True
TBC1D9B	True
TBCA	True
TBCB	True
TBCC	True
TBCCD1	True
TBCD	True
TBCE	True
TBCEL	True
TBCK	True
TBK1	True
TBKBP1	True
TBL1X	True
TBL1XR1	True
TBL1Y	True
TBL2	True
TBL3	True
TBP	True
TBPL1	True
TBPL2	True
TBR1	True
TBRG1	True
TBRG4	True
TBX1	True
TBX10	True
TBX15	True
TBX18	True
TBX19	True
TBX2	True
TBX20	True
TBX21	True
TBX22	True
TBX3	True
TBX4	True
TBX5	True
TBX6	True
TBXA2R	True
TBXAS1	True
TC2N	True
TCAIM	True
TCAP	True
TCEA1	True
TCEA2	True
TCEA3	True
TCEAL1	True
TCEAL2	True
TCEAL3	True
TCEAL4	True
TCEAL5	True
TCEAL6	False
TCEAL7	True
TCEAL8	True
TCEANC	True
TCEANC2	True
TCEB1	True
TCEB2	True
TCEB3	True
TCEB3B	True
TCEB3C	False
TCEB3CL	False
TCEB3CL2	False
TCERG1	True
TCERG1L	True
TCF12	True
TCF15	True
TCF19	True
TCF20	True
TCF21	True
TCF23	True
TCF24	True
TCF25	True
TCF3	True
TCF4	True
TCF7	True
TCF7L1	True
TCF7L2	True
TCFL5	True
TCHHL1	True
TCHP	True
TCIRG1	True
TCL1A	True
TCL1B	True
TCN1	True
TCN2	True
TCOF1	True
TCP1	True
TCP10	True
TCP10L	True
TCP10L2	True
TCP11	True
TCP11L1	True
TCP11L2	True
TCP11X2	True
TCTA	True
TCTE1	True
TCTE3	True
TCTEX1D1	True
TCTEX1D2	True
TCTEX1D4	True
TCTN1	True
TCTN2	True
TCTN3	True
TDG	True
TDGF1	True
TDO2	True
TDP1	True
TDP2	True
TDRD1	True
TDRD10	True
TDRD12	True
TDRD3	True
TDRD5	True
TDRD6	True
TDRD7	True
TDRD9	True
TDRKH	True
TDRP	True
TEAD1	True
TEAD2	True
TEAD3	True
TEAD4	True
TEC	True
TECPR1	True
TECPR2	True
TECR	True
TECRL	True
TECTA	True
TECTB	True
TEDDM1	True
TEF	True
TEFM	True
TEK	True
TEKT1	True
TEKT2	True
TEKT3	True
TEKT4	True
TEKT5	True
TELO2	True
TEN1	True
TENC1	True
TENM1	True
TENM2	True
TENM3	True
TENM4	True
TEP1	True
TEPP	True
TERF1	True
TERF2	True
TERF2IP	True
TERT	True
TES	True
TESC	True
TESK1	True
TESK2	True
TESPA1	True
TET1	True
TET2	True
TET3	True
TEX10	True
TEX101	True
TEX11	True
TEX12	True
TEX13A	True
TEX13B	True
TEX14	True
TEX15	True
TEX19	True
TEX2	True
TEX22	True
TEX26	True
TEX261	True
TEX264	True
TEX28	True
TEX29	True
TEX30	True
TEX33	True
TEX35	True
TEX36	True
TEX37	True
TEX38	True
TEX40	True
TEX43	True
TEX9	True
TF	True
TFAM	True
TFAP2A	True
TFAP2B	True
TFAP2C	True
TFAP2D	True
TFAP2E	True
TFAP4	True
TFB1M	True
TFB2M	True
TFCP2	True
TFCP2L1	True
TFDP1	True
TFDP2	True
TFDP3	True
TFE3	True
TFEB	True
TFEC	True
TFF1	True
TFF2	True
TFF3	True
TFG	True
TFIP11	True
TFPI	True
TFPI2	True
TFPT	True
TFR2	True
TFRC	True
TG	True
TGDS	True
TGFA	True
TGFB1	True
TGFB1I1	True
TGFB2	True
TGFB3	True
TGFBI	True
TGFBR1	True
TGFBR2	True
TGFBR3	True
TGFBR3L	True
TGFBRAP1	True
TGIF1	True
TGIF2	True
TGIF2LX	True
TGM1	True
TGM2	True
TGM3	True
TGM4	True
TGM5	True
TGM6	True
TGM7	True
TGOLN2	True
TGS1	True
TH	True
THADA	True
THAP1	True
THAP10	True
THAP11	True
THAP2	True
THAP3	True
THAP4	True
THAP5	True
THAP6	True
THAP7	True
THAP8	True
THAP9	True
THBD	True
THBS1	True
THBS2	True
THBS3	True
THBS4	True
THEG	True
THEG5	False
THEGL	True
THEM4	True
THEM5	True
THEM6	True
THEMIS	True
THEMIS2	True
THG1L	True
THNSL1	True
THNSL2	True
THOC1	True
THOC2	True
THOC3	True
THOC5	True
THOC6	True
THOC7	True
THOP1	True
THPO	True
THRA	True
THRAP3	True
THRB	True
THRSP	True
THSD1	True
THSD4	True
THSD7A	True
THSD7B	True
THTPA	True
THUMPD1	True
THUMPD2	True
THUMPD3	True
THY1	True
THYN1	True
TIA1	True
TIAF1	True
TIAL1	True
TIAM1	True
TIAM2	True
TICAM1	True
TICAM2	True
TICRR	True
TIE1	True
TIFA	True
TIFAB	True
TIGD1	True
TIGD2	True
TIGD3	True
TIGD4	True
TIGD5	True
TIGD6	True
TIGD7	True
TIGIT	True
TIMD4	True
TIMELESS	True
TIMM10	True
TIMM10B	False
TIMM13	True
TIMM17A	True
TIMM17B	True
TIMM21	True
TIMM22	True
TIMM23	True
TIMM23B	True
TIMM44	True
TIMM50	True
TIMM8A	True
TIMM8B	True
TIMM9	True
TIMMDC1	True
TIMP1	True
TIMP2	True
TIMP3	True
TIMP4	True
TINAG	True
TINAGL1	True
TINF2	True
TIPARP	True
TIPIN	True
TIPRL	True
TIRAP	True
TJAP1	True
TJP1	True
TJP2	True
TJP3	True
TK1	True
TK2	True
TKT	True
TKTL1	True
TKTL2	True
TLCD1	True
TLCD2	True
TLDC1	True
TLDC2	True
TLE1	True
TLE2	True
TLE3	True
TLE4	True
TLE6	True
TLK1	True
TLK2	True
TLL1	True
TLL2	True
TLN1	True
TLN2	True
TLR1	True
TLR10	True
TLR2	True
TLR3	True
TLR4	True
TLR5	True
TLR6	True
TLR7	True
TLR8	True
TLR9	True
TLX1	True
TLX1NB	True
TLX2	True
TLX3	True
TM2D1	True
TM2D2	True
TM2D3	True
TM4SF1	True
TM4SF18	True
TM4SF19	True
TM4SF20	True
TM4SF4	True
TM4SF5	True
TM6SF1	True
TM6SF2	True
TM7SF2	True
TM7SF3	True
TM9SF1	True
TM9SF2	True
TM9SF3	True
TM9SF4	True
TMA16	True
TMA7	True
TMBIM1	True
TMBIM4	True
TMBIM6	True
TMC1	True
TMC2	True
TMC3	True
TMC4	True
TMC5	True
TMC6	True
TMC7	True
TMC8	True
TMCC1	True
TMCC2	True
TMCC3	True
TMCO1	True
TMCO2	True
TMCO3	True
TMCO4	True
TMCO5A	True
TMCO6	True
TMED1	True
TMED10	True
TMED2	True
TMED3	True
TMED4	True
TMED5	True
TMED6	True
TMED7	True
TMED7-TICAM2	False
TMED8	True
TMED9	True
TMEFF1	True
TMEFF2	True
TMEM100	True
TMEM101	True
TMEM102	True
TMEM104	True
TMEM105	True
TMEM106A	True
TMEM106B	True
TMEM106C	True
TMEM107	True
TMEM108	True
TMEM109	True
TMEM11	True
TMEM110	True
TMEM110-MUSTN1	False
TMEM114	True
TMEM115	True
TMEM116	True
TMEM117	True
TMEM119	True
TMEM120A	True
TMEM120B	True
TMEM121	True
TMEM123	True
TMEM125	True
TMEM126A	True
TMEM126B	True
TMEM127	True
TMEM128	True
TMEM129	True
TMEM130	True
TMEM131	True
TMEM132A	True
TMEM132B	True
TMEM132C	True
TMEM132D	True
TMEM132E	True
TMEM133	True
TMEM134	True
TMEM135	True
TMEM136	True
TMEM138	True
TMEM139	True
TMEM140	True
TMEM141	True
TMEM143	True
TMEM144	True
TMEM145	True
TMEM147	True
TMEM14A	True
TMEM14B	True
TMEM14C	True
TMEM150A	True
TMEM150B	True
TMEM150C	True
TMEM151A	True
TMEM151B	True
TMEM154	True
TMEM155	True
TMEM156	True
TMEM158	True
TMEM159	True
TMEM160	True
TMEM161A	True
TMEM161B	True
TMEM163	True
TMEM164	True
TMEM165	True
TMEM167A	True
TMEM167B	True
TMEM168	True
TMEM169	True
TMEM17	True
TMEM170A	True
TMEM170B	True
TMEM171	True
TMEM173	True
TMEM174	True
TMEM175	True
TMEM176A	True
TMEM176B	True
TMEM177	True
TMEM178A	True
TMEM178B	True
TMEM179	True
TMEM179B	True
TMEM18	True
TMEM180	True
TMEM181	True
TMEM182	True
TMEM183A	True
TMEM184A	True
