!Each construct is associated with specific gene accession numbers; the crRNA construct IDs can be used to look up specific guides for a given gene. Contact technical service (technical@horizondiscovery.com) for any questions.
Metadata_JCP2022,Metadata_NCBI_Gene_ID,Metadata_Symbol,Metadata_CatalogNumber
JCP2022_800001,,no-guide,
JCP2022_800002,,non-targeting,
JCP2022_800003,2,A2M,CM-005293-01|CM-005293-02|CM-005293-03|CM-005293-04
JCP2022_806739,6690,SPINK1,CM-019724-01|CM-019724-02|CM-019724-03|CM-019724-04
JCP2022_806740,11005,SPINK5,CM-012327-01|CM-012327-02|CM-012327-03|CM-012327-04
JCP2022_806741,10653,SPINT2,CM-010216-01|CM-010216-02|CM-010216-03|CM-010216-04
JCP2022_806742,6693,SPN,CM-027326-01|CM-027326-02|CM-027326-03|CM-027326-04
JCP2022_806743,83985,SPNS1,CM-003987-01|CM-003987-02|CM-003987-03|CM-003987-04
JCP2022_806744,23626,SPO11,CM-020043-01|CM-020043-02|CM-020043-03|CM-020043-04
JCP2022_806745,84888,SPPL2A,CM-006040-01|CM-006040-02|CM-006040-03|CM-006040-04
JCP2022_806746,56928,SPPL2B,CM-006041-01|CM-006041-02|CM-006041-03|CM-006041-04
JCP2022_806747,162540,SPPL2C,CM-005928-01|CM-005928-02|CM-005928-03|CM-005928-04
JCP2022_806748,121665,SPPL3,CM-006042-01|CM-006042-02|CM-006042-03|CM-006042-04
JCP2022_806749,6697,SPR,CM-009873-01|CM-009873-02|CM-009873-03|CM-009873-04
JCP2022_806750,80176,SPSB1,CM-015262-01|CM-015262-02|CM-015262-03|CM-015262-04
JCP2022_806751,84727,SPSB2,CM-014947-01|CM-014947-02|CM-014947-03|CM-014947-04
JCP2022_806752,90864,SPSB3,CM-017713-01|CM-017713-02|CM-017713-03|CM-017713-04
JCP2022_806753,92369,SPSB4,CM-015283-01|CM-015283-02|CM-015283-03|CM-015283-04
JCP2022_806754,6711,SPTBN1,CM-018149-01|CM-018149-02|CM-018149-03|CM-018149-04
JCP2022_806755,10558,SPTLC1,CM-006673-01|CM-006673-02|CM-006673-03|CM-006673-04
JCP2022_806756,9517,SPTLC2,CM-006674-01|CM-006674-02|CM-006674-03|CM-006674-04
JCP2022_806757,55304,SPTLC3,CM-010286-01|CM-010286-02|CM-010286-03|CM-010286-04
JCP2022_806758,84654,SPZ1,CM-015845-01|CM-015845-02|CM-015845-03|CM-015845-04
JCP2022_806759,6713,SQLE,CM-009646-01|CM-009646-02|CM-009646-03|CM-009646-04
JCP2022_806760,58472,SQRDL,CM-008271-01|CM-008271-02|CM-008271-03|CM-008271-04
JCP2022_806761,10011,SRA1,CM-027192-01|CM-027192-02|CM-027192-03|CM-027192-04
JCP2022_806762,6714,SRC,CM-003175-01|CM-003175-02|CM-003175-03|CM-003175-04
JCP2022_806763,10847,SRCAP,CM-004830-01|CM-004830-02|CM-004830-03|CM-004830-04
JCP2022_806764,6715,SRD5A1,CM-004211-01|CM-004211-02|CM-004211-03|CM-004211-04
JCP2022_806765,6716,SRD5A2,CM-004210-01|CM-004210-02|CM-004210-03|CM-004210-04
JCP2022_806766,79644,SRD5A3,CM-014380-01|CM-014380-02|CM-014380-03|CM-014380-04
JCP2022_806767,6720,SREBF1,CM-006891-01|CM-006891-02|CM-006891-03|CM-006891-04
JCP2022_806768,6721,SREBF2,CM-009549-01|CM-009549-02|CM-009549-03|CM-009549-04
JCP2022_806769,6722,SRF,CM-009800-01|CM-009800-02|CM-009800-03|CM-009800-04
JCP2022_806770,6723,SRM,CM-006669-01|CM-006669-02|CM-006669-03|CM-006669-04
JCP2022_806771,6725,SRMS,CM-005376-01|CM-005376-02|CM-005376-03|CM-005376-04
JCP2022_806772,6732,SRPK1,CM-003982-01|CM-003982-02|CM-003982-03|CM-003982-04
JCP2022_806773,6733,SRPK2,CM-004839-01|CM-004839-02|CM-004839-03|CM-004839-04
JCP2022_806774,26576,SRPK3,CM-004840-01|CM-004840-02|CM-004840-03|CM-004840-04
JCP2022_806775,6734,SRPRA,CM-016717-01|CM-016717-02|CM-016717-03|CM-016717-04
JCP2022_806776,63826,SRR,CM-008788-01|CM-008788-02|CM-008788-03|CM-008788-04
JCP2022_806777,6427,SRSF2,CM-019711-01|CM-019711-02|CM-019711-03|CM-019711-04
JCP2022_806778,140809,SRXN1,CM-015263-01|CM-015263-02|CM-015263-03|CM-015263-04
JCP2022_806779,6736,SRY,CM-011780-01|CM-011780-02|CM-011780-03|CM-011780-04
JCP2022_806780,26039,SS18L1,CM-013929-01|CM-013929-02|CM-013929-03|CM-013929-04
JCP2022_806781,23635,SSBP2,CM-010923-01|CM-010923-02|CM-010923-03|CM-010923-04
JCP2022_806782,23648,SSBP3,CM-015513-01|CM-015513-02|CM-015513-03|CM-015513-04
JCP2022_806783,170463,SSBP4,CM-014943-01|CM-014943-02|CM-014943-03|CM-014943-04
JCP2022_806784,136853,SSC4D,CM-008438-01|CM-008438-02|CM-008438-03|CM-008438-04
JCP2022_806785,54434,SSH1,CM-008083-01|CM-008083-02|CM-008083-03|CM-008083-04
JCP2022_806786,85464,SSH2,CM-008084-01|CM-008084-02|CM-008084-03|CM-008084-04
JCP2022_806787,54961,SSH3,CM-008937-01|CM-008937-02|CM-008937-03|CM-008937-04
JCP2022_806788,6751,SSTR1,CM-003711-01|CM-003711-02|CM-003711-03|CM-003711-04
JCP2022_806789,6752,SSTR2,CM-005728-01|CM-005728-02|CM-005728-03|CM-005728-04
JCP2022_806790,6753,SSTR3,CM-005729-01|CM-005729-02|CM-005729-03|CM-005729-04
JCP2022_806791,6754,SSTR4,CM-005730-01|CM-005730-02|CM-005730-03|CM-005730-04
JCP2022_806792,6755,SSTR5,CM-005731-01|CM-005731-02|CM-005731-03|CM-005731-04
JCP2022_806793,6756,SSX1,CM-019194-01|CM-019194-02|CM-019194-03|CM-019194-04
JCP2022_806794,6767,ST13,CM-017380-01|CM-017380-02|CM-017380-03|CM-017380-04
JCP2022_806795,6768,ST14,CM-003712-01|CM-003712-02|CM-003712-03|CM-003712-04
JCP2022_806796,9705,ST18,CM-008451-01|CM-008451-02|CM-008451-03|CM-008451-04
JCP2022_806797,6482,ST3GAL1,CM-019206-01|CM-019206-02|CM-019206-03|CM-019206-04
JCP2022_806798,6483,ST3GAL2,CM-012352-01|CM-012352-02|CM-012352-03|CM-012352-04
JCP2022_806799,6487,ST3GAL3,CM-012260-01|CM-012260-02|CM-012260-03|CM-012260-04
JCP2022_806800,6484,ST3GAL4,CM-020143-01|CM-020143-02|CM-020143-03|CM-020143-04
JCP2022_806801,8869,ST3GAL5,CM-011546-01|CM-011546-02|CM-011546-03|CM-011546-04
JCP2022_806802,10402,ST3GAL6,CM-018009-01|CM-018009-02|CM-018009-03|CM-018009-04
JCP2022_806803,6480,ST6GAL1,CM-010486-01|CM-010486-02|CM-010486-03|CM-010486-04
JCP2022_806804,84620,ST6GAL2,CM-008402-01|CM-008402-02|CM-008402-03|CM-008402-04
JCP2022_806805,55808,ST6GALNAC1,CM-015512-01|CM-015512-02|CM-015512-03|CM-015512-04
JCP2022_806806,10610,ST6GALNAC2,CM-020149-01|CM-020149-02|CM-020149-03|CM-020149-04
JCP2022_806807,256435,ST6GALNAC3,CM-015456-01|CM-015456-02|CM-015456-03|CM-015456-04
JCP2022_806808,27090,ST6GALNAC4,CM-017327-01|CM-017327-02|CM-017327-03|CM-017327-04
JCP2022_806809,81849,ST6GALNAC5,CM-014685-01|CM-014685-02|CM-014685-03|CM-014685-04
JCP2022_806810,30815,ST6GALNAC6,CM-016657-01|CM-016657-02|CM-016657-03|CM-016657-04
JCP2022_806811,6489,ST8SIA1,CM-011775-01|CM-011775-02|CM-011775-03|CM-011775-04
JCP2022_806812,8128,ST8SIA2,CM-012192-01|CM-012192-02|CM-012192-03|CM-012192-04
JCP2022_806813,51046,ST8SIA3,CM-020935-01|CM-020935-02|CM-020935-03|CM-020935-04
JCP2022_806814,7903,ST8SIA4,CM-012134-01|CM-012134-02|CM-012134-03|CM-012134-04
JCP2022_806815,29906,ST8SIA5,CM-013672-01|CM-013672-02|CM-013672-03|CM-013672-04
JCP2022_806816,338596,ST8SIA6,CM-026399-01|CM-026399-02|CM-026399-03|CM-026399-04
JCP2022_806817,23166,STAB1,CM-014103-01|CM-014103-02|CM-014103-03|CM-014103-04
JCP2022_806818,10274,STAG1,CM-010638-01|CM-010638-02|CM-010638-03|CM-010638-04
JCP2022_806819,10735,STAG2,CM-021351-01|CM-021351-02|CM-021351-03|CM-021351-04
JCP2022_806820,10617,STAMBP,CM-012202-01|CM-012202-02|CM-012202-03|CM-012202-04
JCP2022_806821,57559,STAMBPL1,CM-005783-01|CM-005783-02|CM-005783-03|CM-005783-04
JCP2022_806822,6770,STAR,CM-019369-01|CM-019369-02|CM-019369-03|CM-019369-04
JCP2022_806823,6772,STAT1,CM-003543-01|CM-003543-02|CM-003543-03|CM-003543-04
JCP2022_806824,6773,STAT2,CM-012064-01|CM-012064-02|CM-012064-03|CM-012064-04
JCP2022_806825,6774,STAT3,CM-003544-01|CM-003544-02|CM-003544-03|CM-003544-04
JCP2022_806826,6775,STAT4,CM-011784-01|CM-011784-02|CM-011784-03|CM-011784-04
JCP2022_806827,6776,STAT5A,CM-005169-01|CM-005169-02|CM-005169-03|CM-005169-04
JCP2022_806828,6777,STAT5B,CM-010539-01|CM-010539-02|CM-010539-03|CM-010539-04
JCP2022_806829,6778,STAT6,CM-006690-01|CM-006690-02|CM-006690-03|CM-006690-04
JCP2022_806830,26872,STEAP1,CM-003713-01|CM-003713-02|CM-003713-03|CM-003713-04
JCP2022_806831,261729,STEAP2,CM-010739-01|CM-010739-02|CM-010739-03|CM-010739-04
JCP2022_806832,55240,STEAP3,CM-020820-01|CM-020820-02|CM-020820-03|CM-020820-04
JCP2022_806833,57620,STIM2,CM-013166-01|CM-013166-02|CM-013166-03|CM-013166-04
JCP2022_806834,6793,STK10,CM-004168-01|CM-004168-02|CM-004168-03|CM-004168-04
JCP2022_806835,6794,STK11,CM-005035-01|CM-005035-02|CM-005035-03|CM-005035-04
JCP2022_806836,8576,STK16,CM-004054-01|CM-004054-02|CM-004054-03|CM-004054-04
JCP2022_806837,9263,STK17A,CM-005377-01|CM-005377-02|CM-005377-03|CM-005377-04
JCP2022_806838,9262,STK17B,CM-004051-01|CM-004051-02|CM-004051-03|CM-004051-04
JCP2022_806839,8859,STK19,CM-005378-01|CM-005378-02|CM-005378-03|CM-005378-04
JCP2022_806840,8428,STK24,CM-004872-01|CM-004872-02|CM-004872-03|CM-004872-04
JCP2022_806841,10494,STK25,CM-004873-01|CM-004873-02|CM-004873-03|CM-004873-04
JCP2022_806842,51765,STK26,CM-003753-01|CM-003753-02|CM-003753-03|CM-003753-04
JCP2022_806843,6788,STK3,CM-004874-01|CM-004874-02|CM-004874-03|CM-004874-04
JCP2022_806844,56164,STK31,CM-005382-01|CM-005382-02|CM-005382-03|CM-005382-04
JCP2022_806845,202374,STK32A,CM-004634-01|CM-004634-02|CM-004634-03|CM-004634-04
JCP2022_806846,55351,STK32B,CM-004618-01|CM-004618-02|CM-004618-03|CM-004618-04
JCP2022_806847,282974,STK32C,CM-004615-01|CM-004615-02|CM-004615-03|CM-004615-04
JCP2022_806848,65975,STK33,CM-005383-01|CM-005383-02|CM-005383-03|CM-005383-04
JCP2022_806849,140901,STK35,CM-005384-01|CM-005384-02|CM-005384-03|CM-005384-04
JCP2022_806850,27148,STK36,CM-005039-01|CM-005039-02|CM-005039-03|CM-005039-04
JCP2022_806851,11329,STK38,CM-004674-01|CM-004674-02|CM-004674-03|CM-004674-04
JCP2022_806852,23012,STK38L,CM-003313-01|CM-003313-02|CM-003313-03|CM-003313-04
JCP2022_806853,27347,STK39,CM-004875-01|CM-004875-02|CM-004875-03|CM-004875-04
JCP2022_806854,6789,STK4,CM-004157-01|CM-004157-02|CM-004157-03|CM-004157-04
JCP2022_806855,83931,STK40,CM-005348-01|CM-005348-02|CM-005348-03|CM-005348-04
JCP2022_806856,169436,STKLD1,CM-005347-01|CM-005347-02|CM-005347-03|CM-005347-04
JCP2022_806857,92335,STRADA,CM-005343-01|CM-005343-02|CM-005343-03|CM-005343-04
JCP2022_806858,55437,STRADB,CM-005306-01|CM-005306-02|CM-005306-03|CM-005306-04
JCP2022_806859,412,STS,CM-009602-01|CM-009602-02|CM-009602-03|CM-009602-04
JCP2022_806860,3703,STT3A,CM-017073-01|CM-017073-02|CM-017073-03|CM-017073-04
JCP2022_806861,201595,STT3B,CM-017859-01|CM-017859-02|CM-017859-03|CM-017859-04
JCP2022_806862,10273,STUB1,CM-007201-01|CM-007201-02|CM-007201-03|CM-007201-04
JCP2022_806863,53407,STX18,CM-020624-01|CM-020624-02|CM-020624-03|CM-020624-04
JCP2022_806864,6804,STX1A,CM-012677-01|CM-012677-02|CM-012677-03|CM-012677-04
JCP2022_806865,2054,STX2,CM-021379-01|CM-021379-02|CM-021379-03|CM-021379-04
JCP2022_806866,6809,STX3,CM-015401-01|CM-015401-02|CM-015401-03|CM-015401-04
JCP2022_806867,6815,STYX,CM-009571-01|CM-009571-02|CM-009571-03|CM-009571-04
JCP2022_806868,51657,STYXL1,CM-008031-01|CM-008031-02|CM-008031-03|CM-008031-04
JCP2022_806869,10923,SUB1,CM-009815-01|CM-009815-02|CM-009815-03|CM-009815-04
JCP2022_806870,8803,SUCLA2,CM-008237-01|CM-008237-02|CM-008237-03|CM-008237-04
JCP2022_806871,8802,SUCLG1,CM-008677-01|CM-008677-02|CM-008677-03|CM-008677-04
JCP2022_806872,56670,SUCNR1,CM-004541-01|CM-004541-02|CM-004541-03|CM-004541-04
JCP2022_806873,51684,SUFU,CM-015382-01|CM-015382-02|CM-015382-03|CM-015382-04
JCP2022_806874,23213,SULF1,CM-006643-01|CM-006643-02|CM-006643-03|CM-006643-04
JCP2022_806875,55959,SULF2,CM-006642-01|CM-006642-02|CM-006642-03|CM-006642-04
JCP2022_806876,27284,SULT1B1,CM-008949-01|CM-008949-02|CM-008949-03|CM-008949-04
JCP2022_806877,6819,SULT1C2,CM-009862-01|CM-009862-02|CM-009862-03|CM-009862-04
JCP2022_806878,442038,SULT1C3,CM-034522-01|CM-034522-02|CM-034522-03|CM-034522-04
JCP2022_806879,27233,SULT1C4,CM-010391-01|CM-010391-02|CM-010391-03|CM-010391-04
JCP2022_806880,6783,SULT1E1,CM-009738-01|CM-009738-02|CM-009738-03|CM-009738-04
JCP2022_806881,6822,SULT2A1,CM-009661-01|CM-009661-02|CM-009661-03|CM-009661-04
JCP2022_806882,25830,SULT4A1,CM-010393-01|CM-010393-02|CM-010393-03|CM-010393-04
JCP2022_806883,7341,SUMO1,CM-016005-01|CM-016005-02|CM-016005-03|CM-016005-04
JCP2022_806884,6821,SUOX,CM-008310-01|CM-008310-02|CM-008310-03|CM-008310-04
JCP2022_806885,11198,SUPT16H,CM-009517-01|CM-009517-02|CM-009517-03|CM-009517-04
JCP2022_806886,55578,SUPT20H,CM-013820-01|CM-013820-02|CM-013820-03|CM-013820-04
JCP2022_806887,8464,SUPT3H,CM-019548-01|CM-019548-02|CM-019548-03|CM-019548-04
JCP2022_806888,6827,SUPT4H1,CM-012602-01|CM-012602-02|CM-012602-03|CM-012602-04
JCP2022_806889,6829,SUPT5H,CM-016234-01|CM-016234-02|CM-016234-03|CM-016234-04
JCP2022_806890,6830,SUPT6H,CM-010540-01|CM-010540-02|CM-010540-03|CM-010540-04
JCP2022_806891,6832,SUPV3L1,CM-017841-01|CM-017841-02|CM-017841-03|CM-017841-04
JCP2022_806892,6834,SURF1,CM-011786-01|CM-011786-02|CM-011786-03|CM-011786-04
JCP2022_806893,6839,SUV39H1,CM-009604-01|CM-009604-02|CM-009604-03|CM-009604-04
JCP2022_806894,79723,SUV39H2,CM-008512-01|CM-008512-02|CM-008512-03|CM-008512-04
JCP2022_806895,23512,SUZ12,CM-006957-01|CM-006957-02|CM-006957-03|CM-006957-04
JCP2022_806896,9900,SV2A,CM-007631-01|CM-007631-02|CM-007631-03|CM-007631-04
JCP2022_806897,9899,SV2B,CM-007632-01|CM-007632-02|CM-007632-03|CM-007632-04
JCP2022_806898,55530,SVOP,CM-007326-01|CM-007326-02|CM-007326-03|CM-007326-04
JCP2022_806899,6850,SYK,CM-003176-01|CM-003176-02|CM-003176-03|CM-003176-04
JCP2022_806900,6853,SYN1,CM-012362-01|CM-012362-02|CM-012362-03|CM-012362-04
JCP2022_806901,8831,SYNGAP1,CM-032512-01|CM-032512-02|CM-032512-03|CM-032512-04
JCP2022_806902,8867,SYNJ1,CM-019486-01|CM-019486-02|CM-019486-03|CM-019486-04
JCP2022_806903,8871,SYNJ2,CM-012624-01|CM-012624-02|CM-012624-03|CM-012624-04
JCP2022_806904,6857,SYT1,CM-020044-01|CM-020044-02|CM-020044-03|CM-020044-04
JCP2022_806905,94120,SYTL3,CM-004544-01|CM-004544-02|CM-004544-03|CM-004544-04
JCP2022_806906,94121,SYTL4,CM-007111-01|CM-007111-02|CM-007111-03|CM-007111-04
JCP2022_806907,84447,SYVN1,CM-007090-01|CM-007090-02|CM-007090-03|CM-007090-04
JCP2022_806908,6862,T,CM-011399-01|CM-011399-02|CM-011399-03|CM-011399-04
JCP2022_806909,134864,TAAR1,CM-005736-01|CM-005736-02|CM-005736-03|CM-005736-04
JCP2022_806910,9287,TAAR2,CM-005583-01|CM-005583-02|CM-005583-03|CM-005583-04
JCP2022_806911,9038,TAAR5,CM-005707-01|CM-005707-02|CM-005707-03|CM-005707-04
JCP2022_806912,319100,TAAR6,CM-005732-01|CM-005732-02|CM-005732-03|CM-005732-04
JCP2022_806913,83551,TAAR8,CM-005527-01|CM-005527-02|CM-005527-03|CM-005527-04
JCP2022_806914,134860,TAAR9,CM-005737-01|CM-005737-02|CM-005737-03|CM-005737-04
JCP2022_806915,10454,TAB1,CM-004770-01|CM-004770-02|CM-004770-03|CM-004770-04
JCP2022_806916,23118,TAB2,CM-004771-01|CM-004771-02|CM-004771-03|CM-004771-04
JCP2022_806917,257397,TAB3,CM-015572-01|CM-015572-02|CM-015572-03|CM-015572-04
JCP2022_806918,6866,TAC3,CM-008764-01|CM-008764-02|CM-008764-03|CM-008764-04
JCP2022_806919,6869,TACR1,CM-005733-01|CM-005733-02|CM-005733-03|CM-005733-04
JCP2022_806920,6865,TACR2,CM-005734-01|CM-005734-02|CM-005734-03|CM-005734-04
JCP2022_806921,6870,TACR3,CM-005735-01|CM-005735-02|CM-005735-03|CM-005735-04
JCP2022_806922,6871,TADA2A,CM-017516-01|CM-017516-02|CM-017516-03|CM-017516-04
JCP2022_806923,10474,TADA3,CM-017508-01|CM-017508-02|CM-017508-03|CM-017508-04
JCP2022_806924,6872,TAF1,CM-005041-01|CM-005041-02|CM-005041-03|CM-005041-04
JCP2022_806925,6881,TAF10,CM-012265-01|CM-012265-02|CM-012265-03|CM-012265-04
JCP2022_806926,6882,TAF11,CM-012148-01|CM-012148-02|CM-012148-03|CM-012148-04
JCP2022_806927,6883,TAF12,CM-012149-01|CM-012149-02|CM-012149-03|CM-012149-04
JCP2022_806928,6884,TAF13,CM-032253-01|CM-032253-02|CM-032253-03|CM-032253-04
JCP2022_806929,8148,TAF15,CM-008930-01|CM-008930-02|CM-008930-03|CM-008930-04
JCP2022_806930,9015,TAF1A,CM-012144-01|CM-012144-02|CM-012144-03|CM-012144-04
JCP2022_806931,9014,TAF1B,CM-012145-01|CM-012145-02|CM-012145-03|CM-012145-04
JCP2022_806932,9013,TAF1C,CM-012146-01|CM-012146-02|CM-012146-03|CM-012146-04
JCP2022_806933,79101,TAF1D,CM-014314-01|CM-014314-02|CM-014314-03|CM-014314-04
JCP2022_806934,138474,TAF1L,CM-005385-01|CM-005385-02|CM-005385-03|CM-005385-04
JCP2022_806935,6873,TAF2,CM-009341-01|CM-009341-02|CM-009341-03|CM-009341-04
JCP2022_806936,83860,TAF3,CM-026403-01|CM-026403-02|CM-026403-03|CM-026403-04
JCP2022_806937,6874,TAF4,CM-006878-01|CM-006878-02|CM-006878-03|CM-006878-04
JCP2022_806938,6875,TAF4B,CM-023415-01|CM-023415-02|CM-023415-03|CM-023415-04
JCP2022_806939,6877,TAF5,CM-012357-01|CM-012357-02|CM-012357-03|CM-012357-04
JCP2022_806940,27097,TAF5L,CM-012520-01|CM-012520-02|CM-012520-03|CM-012520-04
JCP2022_806941,6878,TAF6,CM-012147-01|CM-012147-02|CM-012147-03|CM-012147-04
JCP2022_806942,10629,TAF6L,CM-012239-01|CM-012239-02|CM-012239-03|CM-012239-04
JCP2022_806943,6879,TAF7,CM-013669-01|CM-013669-02|CM-013669-03|CM-013669-04
JCP2022_806944,54457,TAF7L,CM-012939-01|CM-012939-02|CM-012939-03|CM-012939-04
JCP2022_806945,129685,TAF8,CM-015912-01|CM-015912-02|CM-015912-03|CM-015912-04
JCP2022_806946,51616,TAF9B,CM-017217-01|CM-017217-02|CM-017217-03|CM-017217-04
JCP2022_806947,6886,TAL1,CM-003928-01|CM-003928-02|CM-003928-03|CM-003928-04
JCP2022_806948,6888,TALDO1,CM-008996-01|CM-008996-02|CM-008996-03|CM-008996-04
JCP2022_806949,57551,TAOK1,CM-004846-01|CM-004846-02|CM-004846-03|CM-004846-04
JCP2022_806950,9344,TAOK2,CM-004171-01|CM-004171-02|CM-004171-03|CM-004171-04
JCP2022_806951,51347,TAOK3,CM-004844-01|CM-004844-02|CM-004844-03|CM-004844-04
JCP2022_806952,6890,TAP1,CM-007634-01|CM-007634-02|CM-007634-03|CM-007634-04
JCP2022_806953,6891,TAP2,CM-007635-01|CM-007635-02|CM-007635-03|CM-007635-04
JCP2022_806954,6892,TAPBP,CM-017387-01|CM-017387-02|CM-017387-03|CM-017387-04
JCP2022_806955,6894,TARBP1,CM-012151-01|CM-012151-02|CM-012151-03|CM-012151-04
JCP2022_806956,23435,TARDBP,CM-012394-01|CM-012394-02|CM-012394-03|CM-012394-04
JCP2022_806957,6897,TARS,CM-011789-01|CM-011789-02|CM-011789-03|CM-011789-04
JCP2022_806958,50840,TAS2R14,CM-010016-01|CM-010016-02|CM-010016-03|CM-010016-04
JCP2022_806959,55617,TASP1,CM-004745-01|CM-004745-02|CM-004745-03|CM-004745-04
JCP2022_806960,6898,TAT,CM-008336-01|CM-008336-02|CM-008336-03|CM-008336-04
JCP2022_806961,30851,TAX1BP3,CM-014192-01|CM-014192-02|CM-014192-03|CM-014192-04
JCP2022_806962,6901,TAZ,CM-009608-01|CM-009608-02|CM-009608-03|CM-009608-04
JCP2022_806963,93627,TBCK,CM-005346-01|CM-005346-02|CM-005346-03|CM-005346-04
JCP2022_806964,29110,TBK1,CM-003788-01|CM-003788-02|CM-003788-03|CM-003788-04
JCP2022_806965,6907,TBL1X,CM-012152-01|CM-012152-02|CM-012152-03|CM-012152-04
JCP2022_806966,79718,TBL1XR1,CM-012927-01|CM-012927-02|CM-012927-03|CM-012927-04
JCP2022_806967,6908,TBP,CM-011790-01|CM-011790-02|CM-011790-03|CM-011790-04
JCP2022_806968,9519,TBPL1,CM-017254-01|CM-017254-02|CM-017254-03|CM-017254-04
JCP2022_806969,10716,TBR1,CM-012300-01|CM-012300-02|CM-012300-03|CM-012300-04
JCP2022_806970,6899,TBX1,CM-012195-01|CM-012195-02|CM-012195-03|CM-012195-04
JCP2022_806971,347853,TBX10,CM-012731-01|CM-012731-02|CM-012731-03|CM-012731-04
JCP2022_806972,6913,TBX15,CM-022116-01|CM-022116-02|CM-022116-03|CM-022116-04
JCP2022_806973,9096,TBX18,CM-024872-01|CM-024872-02|CM-024872-03|CM-024872-04
JCP2022_806974,9095,TBX19,CM-011910-01|CM-011910-02|CM-011910-03|CM-011910-04
JCP2022_806975,6909,TBX2,CM-012196-01|CM-012196-02|CM-012196-03|CM-012196-04
JCP2022_806976,57057,TBX20,CM-013200-01|CM-013200-02|CM-013200-03|CM-013200-04
JCP2022_806977,30009,TBX21,CM-005217-01|CM-005217-02|CM-005217-03|CM-005217-04
JCP2022_806978,50945,TBX22,CM-013116-01|CM-013116-02|CM-013116-03|CM-013116-04
JCP2022_806979,6926,TBX3,CM-012197-01|CM-012197-02|CM-012197-03|CM-012197-04
JCP2022_806980,9496,TBX4,CM-013376-01|CM-013376-02|CM-013376-03|CM-013376-04
JCP2022_806981,6910,TBX5,CM-013410-01|CM-013410-02|CM-013410-03|CM-013410-04
JCP2022_806982,6911,TBX6,CM-011896-01|CM-011896-02|CM-011896-03|CM-011896-04
JCP2022_806983,6915,TBXA2R,CM-005740-01|CM-005740-02|CM-005740-03|CM-005740-04
JCP2022_806984,6916,TBXAS1,CM-009324-01|CM-009324-02|CM-009324-03|CM-009324-04
JCP2022_806985,6917,TCEA1,CM-010496-01|CM-010496-02|CM-010496-03|CM-010496-04
JCP2022_806986,6919,TCEA2,CM-016235-01|CM-016235-02|CM-016235-03|CM-016235-04
JCP2022_806987,6920,TCEA3,CM-022071-01|CM-022071-02|CM-022071-03|CM-022071-04
JCP2022_806988,9338,TCEAL1,CM-019850-01|CM-019850-02|CM-019850-03|CM-019850-04
JCP2022_806989,6921,TCEB1,CM-010541-01|CM-010541-02|CM-010541-03|CM-010541-04
JCP2022_806990,6923,TCEB2,CM-012376-01|CM-012376-02|CM-012376-03|CM-012376-04
JCP2022_806991,6924,TCEB3,CM-005143-01|CM-005143-02|CM-005143-03|CM-005143-04
JCP2022_806992,51224,TCEB3B,CM-005144-01|CM-005144-02|CM-005144-03|CM-005144-04
JCP2022_806993,10915,TCERG1,CM-012278-01|CM-012278-02|CM-012278-03|CM-012278-04
JCP2022_806994,6938,TCF12,CM-006356-01|CM-006356-02|CM-006356-03|CM-006356-04
JCP2022_806995,6939,TCF15,CM-010091-01|CM-010091-02|CM-010091-03|CM-010091-04
JCP2022_806996,6941,TCF19,CM-019641-01|CM-019641-02|CM-019641-03|CM-019641-04
JCP2022_806997,6942,TCF20,CM-012154-01|CM-012154-02|CM-012154-03|CM-012154-04
JCP2022_806998,6943,TCF21,CM-009923-01|CM-009923-02|CM-009923-03|CM-009923-04
JCP2022_806999,6929,TCF3,CM-009384-01|CM-009384-02|CM-009384-03|CM-009384-04
JCP2022_807000,6925,TCF4,CM-004594-01|CM-004594-02|CM-004594-03|CM-004594-04
JCP2022_807001,6932,TCF7,CM-019735-01|CM-019735-02|CM-019735-03|CM-019735-04
JCP2022_807002,83439,TCF7L1,CM-014703-01|CM-014703-02|CM-014703-03|CM-014703-04
JCP2022_807003,6934,TCF7L2,CM-003816-01|CM-003816-02|CM-003816-03|CM-003816-04
JCP2022_807004,10732,TCFL5,CM-009590-01|CM-009590-02|CM-009590-03|CM-009590-04
JCP2022_807005,10312,TCIRG1,CM-012198-01|CM-012198-02|CM-012198-03|CM-012198-04
JCP2022_807006,6948,TCN2,CM-011110-01|CM-011110-02|CM-011110-03|CM-011110-04
JCP2022_807007,6949,TCOF1,CM-012550-01|CM-012550-02|CM-012550-03|CM-012550-04
JCP2022_807008,6950,TCP1,CM-012749-01|CM-012749-02|CM-012749-03|CM-012749-04
JCP2022_807009,6996,TDG,CM-003780-01|CM-003780-02|CM-003780-03|CM-003780-04
JCP2022_807010,6997,TDGF1,CM-004832-01|CM-004832-02|CM-004832-03|CM-004832-04
JCP2022_807011,6999,TDO2,CM-008506-01|CM-008506-02|CM-008506-03|CM-008506-04
JCP2022_807012,7003,TEAD1,CM-012603-01|CM-012603-02|CM-012603-03|CM-012603-04
JCP2022_807013,8463,TEAD2,CM-012611-01|CM-012611-02|CM-012611-03|CM-012611-04
JCP2022_807014,7005,TEAD3,CM-012604-01|CM-012604-02|CM-012604-03|CM-012604-04
JCP2022_807015,7004,TEAD4,CM-019570-01|CM-019570-02|CM-019570-03|CM-019570-04
